zinc_id,smiles
ZINC000013535483,CCOc1ccc(-c2cc(Cl)cc3c2N2CCNCC[C@@H]2C3)cc1
ZINC000013587960,Brc1cccc2[nH]c3c(c12)CCN=C3
ZINC000026469803,CCSc1ccc2c(c1)N(C[C@H](C)N)CC2
ZINC000028530466,CN1CCc2c(sc3ncn(CCN4CCN(c5cncc6ccccc56)CC4)c(=O)c23)C1
ZINC000028568333,C[C@@H](Cn1ccc2ccc3ncccc3c21)NCc1ccc2ccccc2c1
ZINC000028770227,O=C1c2ccccc2CN1CCCCN1CC[C@@H](c2ccc(Cl)cc2)C1
ZINC000028770228,O=C1c2ccccc2CN1CCCCN1CC[C@H](c2ccc(Cl)cc2)C1
ZINC000028826835,C[C@@H](C(=O)N1c2ccccc2Sc2ccccc21)c1ccccc1
ZINC000028826836,C[C@H](C(=O)N1c2ccccc2Sc2ccccc21)c1ccccc1
ZINC000034051848,Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1
ZINC000034657159,O=C1N[C@H]2CNCCN2c2cccc(C(F)(F)F)c21
ZINC000039166837,Cn1c(=O)c2c(nc3n2CCC(=O)N3CCCN2CCN(c3cccc(Cl)c3)CC2)n(C)c1=O
ZINC000040917362,c1cnc(N2CCN(CCCSc3nc4ccccc4s3)CC2)nc1
ZINC000045338209,O=C1N[C@@H]2CNCCN2c2cccc(C(F)(F)F)c21
ZINC000045370151,O=[N+]([O-])c1ccc(S(=O)(=O)N(CCCN2CCN(c3ccccc3)CC2)CC2CC2)cc1
ZINC000045386310,C[C@@H](CCN1CCN(c2cccc(C(F)(F)F)c2)CC1)NS(=O)(=O)c1ccc2ccccc2c1
ZINC000045386315,C[C@H](CCN1CCN(c2cccc(C(F)(F)F)c2)CC1)NS(=O)(=O)c1ccc2ccccc2c1
ZINC000064540488,Cc1ccc(C)c(C(=O)CCCN2CCC(c3ccc(Cl)cc3)CC2)c1
ZINC000072105893,Cc1c(Cl)cccc1N1CCN(C[C@H](O)CNC(=O)c2nc(C)n(-c3cccc(Cl)c3)c2C)CC1
ZINC000072105894,Cc1c(Cl)cccc1N1CCN(C[C@@H](O)CNC(=O)c2nc(C)n(-c3cccc(Cl)c3)c2C)CC1
ZINC000084635507,Clc1ccc2c(c1)N=C(N1CCN(CCc3ccccc3)CC1)c1cccnc1O2
ZINC000095553217,O=C(C1CCCCC1)N(CCN1CCN(c2ccccc2)CC1)c1ccccn1
ZINC000101086019,COc1ccccc1N1CCN(CCCCN2C(=O)C[C@H](NC(=O)C3CCCCC3)C2=O)CC1
ZINC000261127324,C[C@@H]1C[C@@]2(C)CC(=O)[C@H]1[C@@H]1C(=O)N(CCCCN3CCN(c4ccccc4)CC3)C(=O)[C@H]12
ZINC000261127325,C[C@@H]1C[C@@]2(C)CC(=O)[C@H]1[C@H]1C(=O)N(CCCCN3CCN(c4ccccc4)CC3)C(=O)[C@@H]12
ZINC000261127326,C[C@@H]1C[C@@]2(C)CC(=O)[C@H]1[C@H]1C(=O)N(CCCCN3CCN(c4ccccc4)CC3)C(=O)[C@H]12
ZINC000261127327,C[C@@H]1C[C@@]2(C)CC(=O)[C@H]1[C@@H]1C(=O)N(CCCCN3CCN(c4ccccc4)CC3)C(=O)[C@@H]12
ZINC000001530759,CCCNC[C@H](O)COc1ccccc1C(=O)CCc1ccccc1
ZINC000001530760,CCCNC[C@@H](O)COc1ccccc1C(=O)CCc1ccccc1
ZINC000003804610,CN(CCCCN1CCN(c2csc3cc(F)ccc23)CC1)C(=O)c1noc2ccccc12
ZINC000013476818,Cn1c2c(c3ccccc31)CN(CCCCCCc1ccccc1)CC2
ZINC000028522502,N#Cc1ccc2on(C[C@@H]3C[C@H]4c5ccccc5Oc5ccc(Br)cc5[C@H]4O3)c2c1
ZINC000072105167,COc1ccc(-n2c(-c3ccccc3)nc(C(=O)NC[C@@H](O)CN3CCN(c4cccc(C)c4C)CC3)c2C)cc1
ZINC000072105168,COc1ccc(-n2c(-c3ccccc3)nc(C(=O)NC[C@H](O)CN3CCN(c4cccc(C)c4C)CC3)c2C)cc1
ZINC000103268624,O=c1oc2cc(OCCCN3CCC(c4noc5cc(F)ccc45)CC3)ccc2c2c1CCC2
ZINC000012356227,COc1ccccc1N1CCN(CC[C@@H]2CCc3ccccc3C2=O)CC1
ZINC000012356229,COc1ccccc1N1CCN(CC[C@H]2CCc3ccccc3C2=O)CC1
ZINC000013473843,O=C(c1ccc(F)cc1)C1CCN(Cc2ccccc2I)CC1
ZINC000028524793,Brc1ccc2c(c1)[C@H]1O[C@H](Cn3oc4ccc(CN5CCOCC5)cc43)C[C@H]1c1ccccc1O2
ZINC000028528799,C[C@@H]1CC(=O)Nc2c(CCN3CCN(c4noc5ccccc45)CC3)cccc21
ZINC000028528800,C[C@H]1CC(=O)Nc2c(CCN3CCN(c4noc5ccccc45)CC3)cccc21
ZINC000036270437,O=S(=O)(c1ccc(F)cc1)N1CCC(O)(CCc2ccc(F)cc2F)CC1
ZINC000049034232,CCCn1c(-c2ccccc2)cc(C(=O)NCCCN2CCN(c3cccc(Cl)c3)CC2)c1C
ZINC000058541102,CCCn1c(-c2ccc(Cl)cc2)cc(C(=O)NCCCN2CCN(c3cccc(C)c3C)CC2)c1C
ZINC000071333806,COc1ccccc1N1CCN(CCCCN2CCc3cc(-c4cccs4)ccc3C2=O)CC1
ZINC000114602028,O=S(=O)(NCCCCN1CCN(c2noc3ccccc23)CC1)c1cc2ccccc2s1
ZINC000299827580,Cc1ccccc1CNc1cc2c(cc1O)[C@@H](c1ccccc1)CN(C)CC2
ZINC000299827583,Cc1ccccc1CNc1cc2c(cc1O)[C@H](c1ccccc1)CN(C)CC2
ZINC000013443505,CC(=O)c1cccc(NC(=O)NCCCN2CCC(Cc3ccc(F)cc3)CC2)c1
ZINC000013473110,C[C@@H](N)C1c2ccccc2Cc2ccccc21
ZINC000013473111,C[C@H](N)C1c2ccccc2Cc2ccccc21
ZINC000013526503,Cn1c2c(c3ccccc31)CN(CCCOc1ccc(Cl)c(Cl)c1)CC2
ZINC000013531000,Fc1ccc(O[C@@H](CC2CCNCC2)c2ccc(F)cc2)cc1
ZINC000013531003,Fc1ccc(O[C@H](CC2CCNCC2)c2ccc(F)cc2)cc1
ZINC000014976027,O=C(CCCCCN1CCN(c2ccccc2F)CC1)N[C@@H]1CCCc2ccccc21
ZINC000014976030,O=C(CCCCCN1CCN(c2ccccc2F)CC1)N[C@H]1CCCc2ccccc21
ZINC000028524873,COc1ccc2c(c1)[C@H]1O[C@@H](CN(C)C)C[C@H]1c1ccccc1O2
ZINC000043076608,N=C(NCCCCNS(=O)(=O)c1cccc2ccccc12)N1CCc2ccccc2C1
ZINC000072106089,CCCc1nc(C(=O)NC[C@H](O)CN2CCN(c3cccc(Cl)c3Cl)CC2)c(C)n1-c1ccc(F)cc1
ZINC000072106090,CCCc1nc(C(=O)NC[C@@H](O)CN2CCN(c3cccc(Cl)c3Cl)CC2)c(C)n1-c1ccc(F)cc1
ZINC000072106701,Cc1c(Cl)cccc1N1CCN(C[C@H](O)CNC(=O)c2nc(C)n(-c3ccccc3F)c2C)CC1
ZINC000072106702,Cc1c(Cl)cccc1N1CCN(C[C@@H](O)CNC(=O)c2nc(C)n(-c3ccccc3F)c2C)CC1
ZINC000096908039,COc1cccc2c1C(=O)N1CCNC[C@H]1C2
ZINC000103222953,Cn1c(=O)c2c(nc(NCCCN3CCN(c4ccccc4)CC3)n2C)n(C)c1=O
ZINC000253668597,O=C(CCCN1[C@H]2CC[C@H]1CN(c1ccc(Cl)cc1)CC2)c1ccc(F)cc1
ZINC000000020244,CN(C)CCOC(c1ccccc1)c1ccccc1
ZINC000000604739,O=c1[nH]c2ccc(CCN3CCN(c4cccc(C(F)(F)F)c4)CC3)cc2s1
ZINC000001555090,O=C(NCCCCN1CCN(c2nsc3ccccc23)CC1)c1nsc2ccccc12
ZINC000013525303,COc1ccc2occ3c2c1[C@H](CN)CC3
ZINC000013764808,C[C@@H](N)Cn1ccc2cc(Cl)ccc21
ZINC000013764811,C[C@H](N)Cn1ccc2cc(Cl)ccc21
ZINC000013779299,COc1ccc(NC(=O)c2ccc(Br)c(C)c2)cc1N1CCN(C)CC1
ZINC000013779682,Cn1c(=O)sc2cc(CCN3CCN(c4ccc(F)cc4)CC3)ccc21
ZINC000013864761,CN(C)CCc1cn(C(=O)c2ccccc2)c2ccc(O)cc12
ZINC000026577208,c1cc2c3c(c1)c1c(n3CCNC2)CCCCC1
ZINC000027640889,CN1CCC(=C2c3ccccc3-c3ccccc32)CC1
ZINC000038226296,COc1cccc2cc3n(c12)CCN(CCCCN1CCn2c(cc4ccccc42)C1=O)C3
ZINC000040829386,CCCCCCc1ccc([C@@H](CN)c2ccccc2)cc1
ZINC000040829388,CCCCCCc1ccc([C@H](CN)c2ccccc2)cc1
ZINC000058576502,C=C(CN1CCN(C2=Cc3ccccc3Cn3ccnc32)CC1)C(=O)O
ZINC000066259361,COC(=O)Nc1cccc(CCN2CCN(c3cccc4nc(C)ccc34)CC2)c1
ZINC000072106087,CCCc1nc(C(=O)NC[C@H](O)CN2CCN(c3cccc(Cl)c3C)CC2)c(C)n1-c1ccccc1
ZINC000072106088,CCCc1nc(C(=O)NC[C@@H](O)CN2CCN(c3cccc(Cl)c3C)CC2)c(C)n1-c1ccccc1
ZINC000095576896,COCc1ccc(CCN2CCC(COc3nc4ccccc4c4cn(C)cc34)CC2)cc1
ZINC000013733303,COc1cccc2c1CCC=C2CCCN1CCN(c2ccccc2)CC1
ZINC000027560709,CN1CCN(C2=Nc3cc(Cl)ccc3Oc3ncccc32)CC1
ZINC000033995966,CNCc1cc(F)ccc1Oc1ccc(Cl)c(Cl)c1
ZINC000034665863,CN[C@@H](C)c1cc(F)ccc1Oc1ccc(Cl)cc1
ZINC000034665864,CN[C@H](C)c1cc(F)ccc1Oc1ccc(Cl)cc1
ZINC000072106231,COc1ccc(-n2c(C)nc(C(=O)NC[C@@H](O)CN3CCN(c4cccc(C)c4C)CC3)c2C)cc1OC
ZINC000072106232,COc1ccc(-n2c(C)nc(C(=O)NC[C@H](O)CN3CCN(c4cccc(C)c4C)CC3)c2C)cc1OC
ZINC000073274654,O=S(=O)(NCCCN1CCN(c2cccc(Cl)c2)CC1)c1cnc2ccccc2c1
ZINC000084706553,O=C(CCCCN1CCN(c2ccccc2)CC1)c1nc2ccccc2s1
ZINC000096908047,Cc1cccc2c1C[C@@H]1CNCCN1C2=O
ZINC000205819558,COc1ccc(S(=O)(=O)n2cc(/C=N/N=C/N(C)C)c3c([N+](=O)[O-])cccc32)cc1
ZINC000000332736,Cn1cc(CCN)c2ccccc21
ZINC000000404234,COc1ccc(Br)cc1CCN
ZINC000003625720,COc1cc(C[C@H](C)N)cc(OC)c1Br
ZINC000003625721,COc1cc(C[C@@H](C)N)cc(OC)c1Br
ZINC000013476844,Cn1c2c(c3cccc(Cl)c31)CN(CCCOc1ccc(F)cc1)CC2
ZINC000013493015,O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(-c4nnn[nH]4)cc23)CC1
ZINC000013808359,CN1CCN(c2nccc(-c3cccs3)n2)CC1
ZINC000013864192,COc1ccc(I)cc1CCN
ZINC000027418281,CN1CCC[C@@H]1Cc1c[nH]c2cc(O)ccc12
ZINC000028707252,O=C(c1cccc2ccccc12)N1CCC(NCCc2ccccc2)CC1
ZINC000040917240,COc1ccccc1N1CCN(CCCCCCSc2nc3ccccc3o2)CC1
ZINC000058541346,Cc1c(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc(-c2cccnc2)n1C
ZINC000058574734,CCCn1c(-c2ccccc2)cc(C(=O)NCCCN2CCN(c3cccc4cccnc34)CC2)c1C
ZINC000073280996,O=S(=O)(NCCCCN1CCN(c2ccc(Cl)cc2)CC1)c1cncc2ccccc12
ZINC000146794140,O=S(=O)(NCCCCN1CCN(c2noc3ccccc23)CC1)c1ccc(OC(F)(F)F)cc1
ZINC000299853038,CN(C)[C@H]1Cc2ccccc2[C@H](c2ccc(C(F)(F)F)cc2)C1
ZINC000002007526,CCOc1c(OC)cc(CCN)cc1OC
ZINC000013737874,O=C(NCCN1CCC(c2noc3cc(Cl)ccc23)CC1)c1nsc2ccccc12
ZINC000028707272,O=C(NC1CCN(CCCCc2ccccc2)CC1)c1ccc2ccccc2c1
ZINC000029563677,Fc1ccc(CCCCN2CCN(c3ncc(F)cn3)CC2)cc1
ZINC000035978974,O=C(NCCCCN1CCN(c2ccccc2)CC1)c1cccnc1
ZINC000058540833,Cc1cccc(N2CCN(CCCNC(=O)c3cc(-c4ccc(Cl)cc4)n(C)c3C)CC2)c1C
ZINC000058568362,Cc1c(C(=O)NCCCN2CCN(c3ccc(Cl)cc3Cl)CC2)cc(-c2ccccc2)n1C
ZINC000071318662,O=C(NCC[C@H](F)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2[nH]1
ZINC000071318663,O=C(NCC[C@@H](F)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2[nH]1
ZINC000096929505,Cc1cc(=O)oc2cc(OCCCCN3CCC(c4nc5ccccc5s4)CC3)ccc12
ZINC000013532231,CC(C)OCc1ccc2n1C=C(N1CCN(C)CC1)c1ccccc1S2
ZINC000013758609,C#CCN(CCOc1cn(-c2ccc(F)cc2)c2ccc(Cl)cc12)CCN1CCNC1=O
ZINC000013862736,F[C@H]1CCNC[C@@H]1c1c(-c2ccccc2)[nH]c2ccccc12
ZINC000013978821,C[C@H]1CNCCc2ccc(Cl)c(Cl)c21
ZINC000028572307,Clc1ccc2c(n1)N1CCNC[C@H]1C2
ZINC000028572308,Clc1ccc2c(n1)N1CCNC[C@@H]1C2
ZINC000038157689,FC(F)(F)c1ccnc(N2CC[C@@H]3CNC[C@@H]32)n1
ZINC000038157691,FC(F)(F)c1ccnc(N2CC[C@H]3CNC[C@@H]32)n1
ZINC000038213382,Cc1cc(Cl)c2c(c1)[C@H]1CNC[C@@H]1NC2=O
ZINC000045372100,O=S(=O)(c1ccc2ccccc2c1)N(CCCN1CCN(c2cccc(C(F)(F)F)c2)CC1)CC1CC1
ZINC000058538241,CCCn1c(-c2ccccc2)cc(C(=O)NCCCN2CCN(c3cccc(Br)c3)CC2)c1C
ZINC000058563911,Cc1c(C(=O)NCCCN2CCN(c3ccccc3Br)CC2)cc(-c2ccccc2)n1C
ZINC000058581779,CCN(c1cccc(N2CCN(C)CC2)c1)S(=O)(=O)c1ccc2ccccc2c1
ZINC000072105367,Cc1cccc(N2CCN(CCCNC(=O)c3nc(C)n(CC(C)C)c3C)CC2)c1C
ZINC000253638998,FC(F)(F)c1ccnc(N2CC[C@@H]3CNC[C@H]32)n1
ZINC000299853990,CN(C)[C@@H]1Cc2ccccc2[C@@H](c2ccc(Br)cc2)C1
ZINC000013443536,COc1cccc(NC(=O)NCCCN2CCC(Cc3ccc(F)cc3)CC2)c1
ZINC000013526495,Cn1c2c(c3ccccc31)CN(CCCOCc1ccccc1)CC2
ZINC000028821380,O=C(NC1CCN(Cc2ccc(Br)cc2)CC1)c1ccc2ccccc2c1
ZINC000028821389,Cc1ccc(CN2CCC(NC(=O)c3ccc4ccccc4c3)CC2)cc1
ZINC000045386771,c1ccc(CCCNCC2c3ccccc3Cc3ccccc32)cc1
ZINC000045391472,CCN(C)CCc1cccc2[nH]cc(S(=O)(=O)c3ccccc3)c12
ZINC000049112278,Cc1cccc(N2CCN(CCCNC(=O)c3cc(-c4ccccc4)n(Cc4ccccc4)c3C)CC2)c1C
ZINC000071296118,N#C/N=C(\NCCCN1CCN(c2cccc3ccccc23)CC1)c1ccccn1
ZINC000073239720,O=[S@](CCCN1CCC(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1
ZINC000073239722,O=[S@@](CCCN1CCC(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1
ZINC000084670852,c1cnc(N2CCN(CCCCc3nc4ccccc4s3)CC2)nc1
ZINC000118542109,Cc1nc(COc2ccc(Cl)cc2OC2CNC2)cs1
ZINC000003963592,C[C@H](N)Cn1ccc2ccc3cccnc3c21
ZINC000013473845,O=C(c1ccc(F)cc1)C1CCN(Cc2ccc(I)cc2)CC1
ZINC000013586849,CN(C)CCn1ccc2cc(F)c(F)cc21
ZINC000013589373,CN(C)CCSc1cccc(C2CCCCC2)n1
ZINC000013738221,CC(C)=C1c2ccc(Cl)cc2C=C(N2CCN(C)CC2)c2ccccc21
ZINC000013740693,COc1cccc2c1CCC[C@@H]2CCCN1CCN(c2ccccc2)CC1
ZINC000013740694,COc1cccc2c1CCC[C@H]2CCCN1CCN(c2ccccc2)CC1
ZINC000013757082,C[C@H](N)Cc1c2c(cc3c1OCC3)OCC2
ZINC000013760545,COc1ccc2c(c1)C[C@H](CCN1CCN(c3ccccc3)CC1)CC2
ZINC000013760546,COc1ccc2c(c1)C[C@@H](CCN1CCN(c3ccccc3)CC1)CC2
ZINC000013798272,CN1CCN(C2=Nc3ccccc3Oc3ccc(OS(C)(=O)=O)cc32)CC1
ZINC000013864332,CCOc1ccc(CCNC(=O)N2CCN(CCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1
ZINC000028568594,C[C@H](N)Cn1ccc2ccc3ccncc3c21
ZINC000028652778,Cn1c(=O)c2c(nc(O)n2CCCN2CCN(c3ccccc3)CC2)n(C)c1=O
ZINC000028707236,O=C(NC1CCN(CCCc2ccccc2)CC1)c1cccc2ccccc12
ZINC000028711317,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(-c3ccccn3)cc2)CC1
ZINC000028821356,O=C(NC1CCN(Cc2c(F)c(F)c(F)c(F)c2F)CC1)c1cccc2ccccc12
ZINC000035940245,Cc1cccc2c1C(=O)N[C@H]1CNCCN21
ZINC000035940246,Cc1cccc2c1C(=O)N[C@@H]1CNCCN21
ZINC000040380195,CNCc1cc(F)c(Cl)cc1Oc1ccc(Cl)c(Cl)c1
ZINC000040865965,CCn1cc(CN2CCN(c3cccc4[nH]c(-c5ccc(C(C)(C)C)cc5)nc34)CC2)c(=O)[nH]c1=O
ZINC000071341479,COc1ccccc1N1CCN(CCCCN2CCc3c(cccc3-c3ccccc3)C2=O)CC1
ZINC000072104801,Cc1cccc(N2CCN(C[C@H](O)CNC(=O)c3nc(C)n(-c4ccc5c(c4)OCCO5)c3C)CC2)c1C
ZINC000072104802,Cc1cccc(N2CCN(C[C@@H](O)CNC(=O)c3nc(C)n(-c4ccc5c(c4)OCCO5)c3C)CC2)c1C
ZINC000096908042,CCc1ccc2c(c1)C[C@@H]1CNCCN1C2=O
ZINC000096908055,COc1c(C)ccc2c1C[C@@H]1CNCCN1C2=O
ZINC000096929509,O=c1cc(C(F)(F)F)c2ccc(OCCCCN3CCC(c4noc5cc(F)ccc45)CC3)cc2o1
ZINC000013535471,CCOc1cccc(-c2cc(Cl)cc3c2N2CCNCC[C@H]2C3)c1
ZINC000013535474,CCOc1cccc(-c2cc(Cl)cc3c2N2CCNCC[C@@H]2C3)c1
ZINC000013560943,Cn1c(=O)c2c(nc3nc(NCCN4CCN(c5cccc(Cl)c5)CC4)ccn32)n(C)c1=O
ZINC000013737872,CN(CCCCN1CCN(c2csc3cc(F)ccc23)CC1)C(=O)c1nsc2ccccc12
ZINC000028770169,O=C1c2ccccc2S(=O)(=O)N1CCCCN1CC[C@@H](c2ccc(Cl)cc2)C1
ZINC000028770171,O=C1c2ccccc2S(=O)(=O)N1CCCCN1CC[C@H](c2ccc(Cl)cc2)C1
ZINC000040898016,Cc1cc([C@H]2C[C@@H]2CN)ccc1F
ZINC000053045062,Fc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1
ZINC000053314917,CN1C(=N)N(C)/C(=C/c2c[nH]c3cc(F)ccc23)C1=O
ZINC000058541301,Cc1c(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc(-c2ccc(Cl)cc2)n1C
ZINC000058569556,Cc1c(Cl)cccc1N1CCN(CCNC(=O)c2cc(C(C)(C)C)n(C)c2C)CC1
ZINC000072104722,CCCc1nc(C(=O)NC[C@H](O)CN2CCN(c3cccc(Cl)c3C)CC2)c(C)n1-c1ccc2c(c1)OCCO2
ZINC000072104723,CCCc1nc(C(=O)NC[C@@H](O)CN2CCN(c3cccc(Cl)c3C)CC2)c(C)n1-c1ccc2c(c1)OCCO2
ZINC000082149909,OC1(c2ccc(Cl)cc2)C[C@@H]2CC[C@H](C1)N2CCCOc1ccc(F)cc1
ZINC000254111036,O[C@@]1(c2ccc(Cl)cc2)C[C@@H]2CC[C@H](C1)N2CCCOc1ccc(F)cc1
ZINC000254111040,O[C@]1(c2ccc(Cl)cc2)C[C@@H]2CC[C@H](C1)N2CCCOc1ccc(F)cc1
ZINC000000009350,Cc1[nH]c2ccc(Cl)cc2c1C1=CCNCC1
ZINC000013587967,Brc1ccc2c3c([nH]c2c1)CNCC3
ZINC000013742153,COc1cc2c(N3CCN(C)CC3)nc3ccccc3c2c2ccccc12
ZINC000013760538,COc1cccc2c1CCC(CCN1CCN(c3ccccc3)CC1)=C2
ZINC000013864189,COc1cc(C#CCCCc2ccccc2)ccc1CCN
ZINC000013864197,COc1ccc(CCc2ccccc2)cc1CCN
ZINC000022925894,c1ccc(CCCCN2CCN(Cc3ccccc3)CC2)cc1
ZINC000028769079,Fc1ccccc1N1CCN(Cc2c[nH]c3ncccc23)CC1
ZINC000028821377,O=C(NC1CCN(Cc2ccc(Cl)cc2)CC1)c1ccc2ccccc2c1
ZINC000072104700,CCCc1nc(C(=O)NCCCN2CCN(c3cccc(C)c3C)CC2)c(C)n1-c1ccc2c(c1)OCCO2
ZINC000095588842,c1ccc(COc2noc3c2CCNCC3)cc1
ZINC000136755808,Cc1cccc(N2CCN(CCCCNC(=O)c3ccccn3)CC2)n1
ZINC000149988939,O=Cc1cnn2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc12
ZINC000166553150,COc1cccc(N2CCN(CCCCNC(=O)c3cccc(C)n3)CC2)c1
ZINC000013560944,COc1ccccc1N1CCN(CCNc2ccn3c(n2)nc2c3c(=O)n(C)c(=O)n2C)CC1
ZINC000026577430,Cn1c(=O)c2c(nc3n2CCCN3CCCCN2CCN(c3ccccc3)CC2)n(C)c1=O
ZINC000028707231,C[C@H](c1ccccc1)N1CCC(NC(=O)c2cccc3ccccc23)CC1
ZINC000028707233,C[C@@H](c1ccccc1)N1CCC(NC(=O)c2cccc3ccccc23)CC1
ZINC000038212827,O=C1N[C@@H]2CCNCCN2c2ccccc21
ZINC000040848193,NC[C@H]1C[C@@H]1c1cccc(O)c1
ZINC000044405019,CC[C@H](N)Cc1c[nH]c2ccc(F)cc12
ZINC000044405023,CC[C@@H](N)Cc1c[nH]c2ccc(F)cc12
ZINC000045337990,O=C1N[C@H]2CCNCCN2c2ccccc21
ZINC000049089183,Cc1[nH]c(-c2ccccc2)cc1C(=O)NCCCN1CCN(c2cccc(Cl)c2)CC1
ZINC000066073968,CCCN1CCc2cccc3c2[C@@H]1Cc1cccc(OCCCn2cc(CCN4CCN(c5ccccc5OC)CC4)nn2)c1-3
ZINC000066073969,CCCN1CCc2cccc3c2[C@H]1Cc1cccc(OCCCn2cc(CCN4CCN(c5ccccc5OC)CC4)nn2)c1-3
ZINC000072104823,Cc1cccc(N2CCN(C[C@@H](O)CNC(=O)c3nc(C)n(-c4ccccc4)c3C)CC2)c1C
ZINC000072104845,Cc1cccc(N2CCN(C[C@@H](O)CNC(=O)c3nc(C)n(-c4ccccc4F)c3C)CC2)c1C
ZINC000299855031,CN(C)/C=N/N=C/c1cn(S(=O)(=O)c2ccc(I)cc2)c2cccc([N+](=O)[O-])c12
ZINC000001489634,COc1ccccc1N1CCN(CC[C@@H](O)c2csc3ccccc23)CC1
ZINC000012356220,COc1ccccc1N1CCN(CC[C@H](O)c2csc3ccccc23)CC1
ZINC000013470656,COc1cccc2c1CCC[C@@H]2CCCN1CCN(c2ccccn2)CC1
ZINC000013470658,COc1cccc2c1CCC[C@H]2CCCN1CCN(c2ccccn2)CC1
ZINC000013492093,Clc1ccc2c(c1)C(NCCN1CCCC1)=Nc1cccnc1N2
ZINC000013557321,CN(C)[C@@H]1Cc2ccccc2[C@@H](c2ccc(Cl)cc2)C1
ZINC000013738222,CC(C)=C1c2ccccc2C=C(N2CCN(C)CC2)c2ccccc21
ZINC000013741508,Fc1ccc(N2CCN(CCCCc3cn(-c4ccc(F)cc4)c4ccccc34)CC2)cc1
ZINC000013764823,C[C@@H](N)Cn1ccc2ccc(F)cc21
ZINC000013764826,C[C@H](N)Cn1ccc2ccc(F)cc21
ZINC000013779430,O=C(Nc1cccnc1)N1CCc2cc(Cl)c(Cl)cc21
ZINC000013864187,COc1cc(CCCC2CCCCC2)ccc1CCN
ZINC000013979445,CC(=O)Nc1cccc(CCN2CCN(c3cccc4nc(C)ccc34)CC2)c1
ZINC000026161406,COc1ccccc1N1CCN(CCN2C(=O)CC3(CCCCC3)C2=O)CC1
ZINC000028652702,CCOc1nc2c(c(=O)n(C)c(=O)n2C)n1CCCCN1CCN(c2ccccc2OC)CC1
ZINC000029485619,Cc1ncccc1Oc1ccc(NC(=O)N2CCc3cc(Cl)c(Cl)cc32)cn1
ZINC000034280662,CNCc1cc(OC)c(OC)cc1Oc1ccc(Cl)c(Cl)c1
ZINC000036270492,CC(C)Oc1cccc2c1C(=O)N1CCNC[C@H]21
ZINC000036270494,CC(C)Oc1cccc2c1C(=O)N1CCNC[C@@H]21
ZINC000044400567,CC[C@H](N)Cc1c[nH]c2ccc(Cl)cc12
ZINC000044400569,CC[C@@H](N)Cc1c[nH]c2ccc(Cl)cc12
ZINC000045257599,O=c1ccc(N2CCNCC2)nn1CCOc1ccccc1Cl
ZINC000058590739,COc1cnc2n1Cc1ccccc1C=C2N1CCN(CC(C)(C)C(=O)O)CC1
ZINC000068199258,Cn1cc2c(OCC3CCN(CCc4ccc(N)cc4)CC3)nc3ccccc3c2c1
ZINC000072106312,Cc1c(Cl)cccc1N1CCN(C[C@H](O)CNC(=O)c2nc(C)n(-c3ccc(F)cc3)c2C)CC1
ZINC000072106313,Cc1c(Cl)cccc1N1CCN(C[C@@H](O)CNC(=O)c2nc(C)n(-c3ccc(F)cc3)c2C)CC1
ZINC000072106420,CCCc1nc(C(=O)NCCCN2CCN(c3cccc(C)c3C)CC2)c(C)n1-c1ccccc1OC
ZINC000103268635,O=c1oc2cc(OCCCCN3CCC(c4noc5cc(F)ccc45)CC3)c(Cl)cc2c2c1CCC2
ZINC000299859115,Cc1ccc(S(=O)(=O)n2cc(/C=N/N=C/N(C)C)c3c([N+](=O)[O-])cccc32)cc1
ZINC000001541570,CCCCCCCCCOc1ccc2[nH]cc(CCN)c2c1
ZINC000003831172,CCN(CC)CCOC(=O)[C@H](Cc1cccc2ccccc12)C[C@@H]1CCCO1
ZINC000003831174,CCN(CC)CCOC(=O)[C@H](Cc1cccc2ccccc12)C[C@H]1CCCO1
ZINC000013491651,COc1ccccc1N1CCN(Cc2cn(-c3ccc(F)cc3)c(-c3ccc(F)cc3)n2)CC1
ZINC000013493021,O=C1OCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(-c4ncccn4)cc23)CC1
ZINC000013586549,COc1ccc(OC)c(N2CCN(CCCCCC(=O)N[C@@H]3CCCc4ccccc43)CC2)c1
ZINC000013586550,COc1ccc(OC)c(N2CCN(CCCCCC(=O)N[C@H]3CCCc4ccccc43)CC2)c1
ZINC000013864193,COc1ccc(OCc2ccccc2)cc1CCN
ZINC000019674976,NC[C@@H](c1ccccc1)c1ccc(Br)cc1
ZINC000019674978,NC[C@H](c1ccccc1)c1ccc(Br)cc1
